age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
42,False,True,False,False,3804,True,False,False,False,False,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,True
33,False,False,True,False,2319,False,False,False,False,True,21,False,True,False,False,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,False,False,True,False
53,True,False,False,False,795,False,False,True,False,False,12,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4,True,False,False,False,False,True,False
21,False,False,False,True,2570,False,False,True,False,False,27,False,False,True,False,False,1,True,False,True,False,False,3,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
46,False,False,False,True,1149,False,False,False,False,True,18,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,False,True,False,True,False
25,False,True,False,False,685,False,False,True,False,False,12,False,False,False,True,False,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
39,False,False,False,True,2299,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,False
29,False,True,False,False,1437,False,True,False,False,False,9,False,False,False,True,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,False,True,False,False,False,True,False
49,False,False,False,True,2331,False,False,False,False,True,12,False,False,False,False,True,1,True,False,False,True,False,1,False,False,True,False,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,False,True
54,False,False,False,True,672,False,False,True,False,False,6,True,False,False,False,False,1,True,False,False,True,False,1,True,False,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
27,False,True,False,False,1995,False,False,False,False,True,12,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,True,False
24,False,False,False,True,932,False,False,False,True,False,6,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
23,False,True,False,False,1534,False,False,True,False,False,12,False,True,False,False,False,1,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
32,False,False,False,True,7238,False,False,False,True,False,48,False,False,False,False,True,2,True,False,False,True,False,3,False,False,True,False,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,False,False,False,False,True,True,False
35,True,False,False,False,1381,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
32,False,False,False,True,1231,False,False,False,False,True,10,False,False,False,False,True,2,False,True,False,True,False,3,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
29,True,False,False,False,6887,False,False,False,True,False,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,True,False,False,False,False,False,True
27,False,True,False,False,10961,False,False,True,False,False,48,False,False,False,True,False,2,True,False,False,True,False,1,False,False,True,False,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,False,False,False,True,False,False,True
23,False,False,False,True,3368,False,False,False,False,True,15,False,False,False,False,True,2,True,False,True,False,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,False,False,False,True,False,False,True
42,False,True,False,False,8086,False,False,False,True,False,36,False,False,False,False,True,4,True,False,False,True,False,2,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,False,True,False,False,False,False,True
32,False,False,False,True,2978,False,False,True,False,False,6,False,False,True,False,False,1,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2,False,False,True,False,False,False,True
36,False,False,False,True,3275,False,False,False,False,True,21,False,False,False,False,True,1,True,False,False,True,False,1,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
35,False,False,False,True,2397,False,False,True,False,False,24,False,False,False,False,True,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,True,False,False,False,True
35,False,False,False,True,1204,True,False,False,False,False,6,False,False,True,False,False,1,False,True,True,False,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,True,False
36,False,False,False,True,1262,False,False,True,False,False,15,False,False,False,True,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3,False,False,True,False,False,False,True
26,False,False,False,True,1076,False,False,True,False,False,12,False,False,True,False,False,1,False,True,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
26,False,False,True,False,609,False,True,False,False,False,12,False,True,False,False,False,1,True,False,False,True,False,4,True,False,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,True,False
36,False,False,False,True,700,False,False,False,False,True,6,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,True,False
39,False,False,False,True,7228,False,False,False,False,True,11,False,False,True,False,False,2,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
38,False,True,False,False,1308,False,False,True,False,False,15,False,False,False,False,True,2,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4,True,False,False,False,False,True,False
